datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2008-08-29,2422.0,99810.1,3.9,102232.1,-0.000586555560009,1.022321,0.00433
2008-09-02,2374.0,99810.1,3.9,102184.1,-0.000469519847484,1.021841,0.00481
2008-09-03,2385.0,99810.1,3.9,102195.1,0.00010764884165,1.021951,0.0047
2008-09-04,2303.0,99810.1,3.9,102113.1,-0.000802386807195,1.021131,0.00552
2008-09-05,2288.0,99810.1,3.9,102098.1,-0.000146895941853,1.020981,0.00567
2008-09-08,2256.0,99810.1,3.9,102066.1,-0.000313424050007,1.020661,0.00599
2008-09-09,2167.0,99810.1,3.9,101977.1,-0.000871983939819,1.019771,0.00688
2008-09-10,2166.0,99810.1,3.9,101976.1,-9.80612313939e-06,1.019761,0.00689
2008-09-11,2181.0,99810.1,3.9,101991.1,0.000147093289506,1.019911,0.00674
2008-09-12,2128.0,99810.1,3.9,101938.1,-0.000519653185425,1.019381,0.00727
2008-09-15,2005.0,99810.1,3.9,101815.1,-0.00120661460239,1.018151,0.0085
2008-09-16,1998.0,99810.1,3.9,101808.1,-6.87520809781e-05,1.018081,0.00857
2008-09-17,1826.0,99810.1,3.9,101636.1,-0.0016894530003,1.016361,0.01029
2008-09-18,1916.0,99810.1,3.9,101726.1,0.000885512135944,1.017261,0.00939
2008-09-19,2013.0,99810.1,3.9,101823.1,0.000953540930007,1.018231,0.00842
2008-09-22,1872.0,99810.1,3.9,101682.1,-0.00138475453998,1.016821,0.00983
2008-09-23,1812.0,99810.1,3.9,101622.1,-0.000590074359204,1.016221,0.01043
2008-09-24,1839.0,99810.1,3.9,101649.1,0.000265690238639,1.016491,0.01016
2008-09-25,1885.0,99810.1,3.9,101695.1,0.000452537208888,1.016951,0.0097
2008-09-26,1832.0,99810.1,3.9,101642.1,-0.000521165719882,1.016421,0.01023
2008-09-29,1504.0,99810.1,3.9,101314.1,-0.0032270092806,1.013141,0.01351
2008-09-30,1624.0,99810.1,3.9,101434.1,0.00118443533526,1.014341,0.01231
2008-10-01,1559.0,99810.1,3.9,101369.1,-0.000640810141757,1.013691,0.01296
2008-10-02,1430.0,99810.1,3.9,101240.1,-0.00127257714629,1.012401,0.01425
2008-10-03,1387.0,99810.1,3.9,101197.1,-0.000424732887463,1.011971,0.01468
2008-10-06,1402.0,99810.1,3.9,101212.1,0.000148225591445,1.012121,0.01453
2008-10-07,1274.0,99810.1,3.9,101084.1,-0.00126467092373,1.010841,0.01581
2008-10-08,1283.0,99810.1,3.9,101093.1,8.9034774015e-05,1.010931,0.01572
2008-10-09,1268.0,99810.1,3.9,101078.1,-0.000148378079216,1.010781,0.01587
2008-10-10,1380.0,99810.1,3.9,101190.1,0.00110805406908,1.011901,0.01475
2008-10-13,1575.0,99810.1,3.9,101385.1,0.00192706598768,1.013851,0.0128
2008-10-14,1487.0,99810.1,3.9,101297.1,-0.000867977641685,1.012971,0.01368
2008-10-15,1399.0,99810.1,3.9,101209.1,-0.000868731681361,1.012091,0.01456
2008-10-16,1456.0,99810.1,3.9,101266.1,0.000563190464099,1.012661,0.01399
2008-10-17,1391.0,99810.1,3.9,101201.1,-0.000641873242872,1.012011,0.01464
2008-10-20,1406.0,99810.1,3.9,101216.1,0.00014821973279,1.012161,0.01449
2008-10-21,1307.0,99810.1,3.9,101117.1,-0.00097810526191,1.011171,0.01548
2008-10-22,1384.0,99810.1,3.9,101194.1,0.000761493357701,1.011941,0.01471
2008-10-23,1403.0,99810.1,3.9,101213.1,0.000187757981938,1.012131,0.01452
2008-10-24,1377.0,99810.1,3.9,101187.1,-0.00025688374331,1.011871,0.01478
2008-10-27,1316.0,99810.1,3.9,101126.1,-0.000602843643113,1.011261,0.01539
2008-10-28,1427.0,99810.1,3.9,101237.1,0.0010976394818,1.012371,0.01428
2008-10-29,1494.0,99810.1,3.9,101304.1,0.000661812714904,1.013041,0.01361
2008-10-30,1586.0,99810.1,3.9,101396.1,0.000908156728109,1.013961,0.01269
2008-10-31,1537.0,99810.1,3.9,101347.1,-0.000483253300669,1.013471,0.01318
2008-11-03,1528.0,99810.1,3.9,101338.1,-8.88037250203e-05,1.013381,0.01327
2008-11-04,1586.0,99810.1,3.9,101396.1,0.00057234149841,1.013961,0.01269
2008-11-05,0.0,101394.8,5.2,101394.8,-1.28210059361e-05,1.013948,0.012703
2008-11-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-07,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-10,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-11,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-12,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-13,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-14,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-17,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-18,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-19,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-20,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-21,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-24,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-25,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-26,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-11-28,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-01,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-02,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-03,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-04,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-05,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-08,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-09,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-10,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-11,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-12,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-15,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-16,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-17,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-18,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-19,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-22,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-23,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-24,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-26,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-29,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-30,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2008-12-31,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-02,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-05,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-07,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-08,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-09,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-12,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-13,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-14,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-15,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-16,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-20,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-21,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-22,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-23,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-26,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-27,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-28,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-29,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-01-30,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-02,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-03,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-04,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-05,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-09,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-10,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-11,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-12,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-13,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-17,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-18,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-19,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-20,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-23,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-24,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-25,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-26,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-02-27,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-02,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-03,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-04,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-05,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-09,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-10,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-11,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-12,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-13,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-16,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-17,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-18,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-19,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-20,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-23,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-24,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-25,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-26,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-27,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-30,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-03-31,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-01,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-02,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-03,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-07,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-08,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-09,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-13,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-14,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-15,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-16,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-17,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-20,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-21,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-22,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-23,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-24,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-27,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-28,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-29,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-04-30,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-01,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-04,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-05,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-07,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-08,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-11,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-12,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-13,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-14,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-15,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-18,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-19,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-20,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-21,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-22,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-26,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-27,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-28,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-05-29,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-01,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-02,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-03,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-04,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-05,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-08,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-09,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-10,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-11,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-12,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-15,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-16,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-17,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-18,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-19,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-22,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-23,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-24,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-25,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-26,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-29,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-06-30,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-01,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-02,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-07,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-08,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-09,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-10,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-13,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-14,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-15,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-16,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-17,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-20,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-21,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-22,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-23,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-24,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-27,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-28,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-29,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-30,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-07-31,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-08-03,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-08-04,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-08-05,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-08-06,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-08-07,0.0,101394.8,5.2,101394.8,0.0,1.013948,0.012703
2009-08-10,2353.0,99029.5,6.5,101382.5,-0.000121307996071,1.013825,0.012826
2009-08-11,2326.0,99029.5,6.5,101355.5,-0.000266318151555,1.013555,0.013096
2009-08-12,2362.0,99029.5,6.5,101391.5,0.000355185461075,1.013915,0.012736
2009-08-13,2406.0,99029.5,6.5,101435.5,0.000433961426747,1.014355,0.012296
2009-08-14,2383.0,99029.5,6.5,101412.5,-0.000226745074456,1.014125,0.012526
2009-08-17,2280.0,99029.5,6.5,101309.5,-0.00101565388882,1.013095,0.013556
2009-08-18,2343.0,99029.5,6.5,101372.5,0.000621856785395,1.013725,0.012926
2009-08-19,2351.0,99029.5,6.5,101380.5,7.8916866014e-05,1.013805,0.012846
2009-08-20,2376.0,99029.5,6.5,101405.5,0.00024659574573,1.014055,0.012596
2009-08-21,2417.0,99029.5,6.5,101446.5,0.000404317320067,1.014465,0.012186
2009-08-24,2415.0,99029.5,6.5,101444.5,-1.97148250556e-05,1.014445,0.012206
2009-08-25,2420.0,99029.5,6.5,101449.5,4.92880343439e-05,1.014495,0.012156
2009-08-26,2392.0,99029.5,6.5,101421.5,-0.000275999388858,1.014215,0.012436
2009-08-27,2421.0,99029.5,6.5,101450.5,0.000285935427893,1.014505,0.012146
2009-08-28,2429.0,99029.5,6.5,101458.5,7.88561909502e-05,1.014585,0.012066
2009-08-31,2403.0,99029.5,6.5,101432.5,-0.000256262412711,1.014325,0.012326
2009-09-01,2361.0,99029.5,6.5,101390.5,-0.000414068469179,1.013905,0.012746
2009-09-02,2360.0,99029.5,6.5,101389.5,-9.8628569738e-06,1.013895,0.012756
2009-09-03,2379.0,99029.5,6.5,101408.5,0.000187396130763,1.014085,0.012566
2009-09-04,2433.0,99029.5,6.5,101462.5,0.000532499741146,1.014625,0.012026
2009-09-08,2470.0,99029.5,6.5,101499.5,0.000364666748799,1.014995,0.011656
2009-09-09,2445.0,99029.5,6.5,101474.5,-0.000246306632052,1.014745,0.011906
2009-09-10,2465.0,99029.5,6.5,101494.5,0.000197093851165,1.014945,0.011706
2009-09-11,2459.0,99029.5,6.5,101488.5,-5.91165038499e-05,1.014885,0.011766
2009-09-14,2482.0,99029.5,6.5,101511.5,0.000226626662134,1.015115,0.011536
2009-09-15,2502.0,99029.5,6.5,101531.5,0.000197022012284,1.015315,0.011336
2009-09-16,2598.0,99029.5,6.5,101627.5,0.000945519370836,1.016275,0.010376
2009-09-17,2636.0,99029.5,6.5,101665.5,0.000373914540848,1.016655,0.009996
2009-09-18,2643.0,99029.5,6.5,101672.5,6.88532491357e-05,1.016725,0.009926
2009-09-21,2629.0,99029.5,6.5,101658.5,-0.000137697017384,1.016585,0.010066
2009-09-22,2635.0,99029.5,6.5,101664.5,5.90211344846e-05,1.016645,0.010006
2009-09-23,2650.0,99029.5,6.5,101679.5,0.00014754412799,1.016795,0.009856
2009-09-24,2626.0,99029.5,6.5,101655.5,-0.00023603577909,1.016555,0.010096
2009-09-25,2605.0,99029.5,6.5,101634.5,-0.000206580066991,1.016345,0.010306
2009-09-28,2659.0,99029.5,6.5,101688.5,0.00053131564577,1.016885,0.009766
2009-09-29,2648.0,99029.5,6.5,101677.5,-0.000108173490611,1.016775,0.009876
2009-09-30,2648.0,99029.5,6.5,101677.5,0.0,1.016775,0.009876
2009-10-01,2584.0,99029.5,6.5,101613.5,-0.000629441125126,1.016135,0.010516
2009-10-02,2641.0,99029.5,6.5,101670.5,0.00056094908649,1.016705,0.009946
2009-10-05,2657.0,99029.5,6.5,101686.5,0.000157371115515,1.016865,0.009786
2009-10-06,2714.0,99029.5,6.5,101743.5,0.000560546385213,1.017435,0.009216
2009-10-07,2718.0,99029.5,6.5,101747.5,3.93145508066e-05,1.017475,0.009176
2009-10-08,2704.0,99029.5,6.5,101733.5,-0.000137595518317,1.017335,0.009316
2009-10-09,2721.0,99029.5,6.5,101750.5,0.000167103264903,1.017505,0.009146
2009-10-12,2726.0,99029.5,6.5,101755.5,4.91398076667e-05,1.017555,0.009096
2009-10-13,2715.0,99029.5,6.5,101744.5,-0.000108102264742,1.017445,0.009206
2009-10-14,2733.0,99029.5,6.5,101762.5,0.000176913739809,1.017625,0.009026
2009-10-15,2722.0,99029.5,6.5,101751.5,-0.000108094828645,1.017515,0.009136
2009-10-16,2686.0,99029.5,6.5,101715.5,-0.000353803138037,1.017155,0.009496
2009-10-19,2712.0,99029.5,6.5,101741.5,0.000255614925945,1.017415,0.009236
2009-10-20,2839.0,99029.5,6.5,101868.5,0.00124826152553,1.018685,0.007966
2009-10-21,2927.0,99029.5,6.5,101956.5,0.000863858798353,1.019565,0.007086
2009-10-22,2931.0,99029.5,6.5,101960.5,3.92324177467e-05,1.019605,0.007046
2009-10-23,2913.0,99029.5,6.5,101942.5,-0.000176538953811,1.019425,0.007226
2009-10-26,2893.0,99029.5,6.5,101922.5,-0.000196189028129,1.019225,0.007426
2009-10-27,2820.0,99029.5,6.5,101849.5,-0.000716230469229,1.018495,0.008156
2009-10-28,2749.0,99029.5,6.5,101778.5,-0.000697107005925,1.017785,0.008866
2009-10-29,2805.0,99029.5,6.5,101834.5,0.000550214436251,1.018345,0.008306
2009-10-30,2693.0,99029.5,6.5,101722.5,-0.00109982373361,1.017225,0.009426
2009-11-02,2704.0,99029.5,6.5,101733.5,0.000108137334415,1.017335,0.009316
2009-11-03,2696.0,99029.5,6.5,101725.5,-7.86368305425e-05,1.017255,0.009396
2009-11-04,2726.0,99029.5,6.5,101755.5,0.000294911305425,1.017555,0.009096
2009-11-05,2772.0,99029.5,6.5,101801.5,0.000452064016196,1.018015,0.008636
2009-11-06,2776.0,99029.5,6.5,101805.5,3.92921518839e-05,1.018055,0.008596
2009-11-09,2878.0,99029.5,6.5,101907.5,0.00100191050582,1.019075,0.007576
2009-11-10,2900.0,99029.5,6.5,101929.5,0.000215882049898,1.019295,0.007356
2009-11-11,2904.0,99029.5,6.5,101933.5,3.92428099814e-05,1.019335,0.007316
2009-11-12,2886.0,99029.5,6.5,101915.5,-0.000176585715197,1.019155,0.007496
2009-11-13,2921.0,99029.5,6.5,101950.5,0.000343421756259,1.019505,0.007146
2009-11-16,2952.0,99029.5,6.5,101981.5,0.000304069131588,1.019815,0.006836
2009-11-17,2957.0,99029.5,6.5,101986.5,4.90285002672e-05,1.019865,0.006786
2009-11-18,2942.0,99029.5,6.5,101971.5,-0.000147078289774,1.019715,0.006936
2009-11-19,2864.0,99029.5,6.5,101893.5,-0.000764919609891,1.018935,0.007716
2009-11-20,2856.0,99029.5,6.5,101885.5,-7.8513349723e-05,1.018855,0.007796
2009-11-23,2941.0,99029.5,6.5,101970.5,0.000834269842127,1.019705,0.006946
2009-11-24,2921.0,99029.5,6.5,101950.5,-0.000196135156737,1.019505,0.007146
2009-11-25,2917.0,99029.5,6.5,101946.5,-3.92347266566e-05,1.019465,0.007186
2009-11-27,2866.0,99029.5,6.5,101895.5,-0.000500262392529,1.018955,0.007696
2009-11-30,2856.0,99029.5,6.5,101885.5,-9.81397608334e-05,1.018855,0.007796
2009-12-01,2814.0,99029.5,6.5,101843.5,-0.000412227451404,1.018435,0.008216
2009-12-02,2803.0,99029.5,6.5,101832.5,-0.000108008856726,1.018325,0.008326
2009-12-03,2807.0,99029.5,6.5,101836.5,3.92801905089e-05,1.018365,0.008286
2009-12-04,2762.0,99029.5,6.5,101791.5,-0.000441884785907,1.017915,0.008736
2009-12-07,2699.0,99029.5,6.5,101728.5,-0.000618912188149,1.017285,0.009366
