datetime,MTB,cash,commission,total,returns,equity_curve,drawdown
2009-04-07,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-08,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-09,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-13,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-14,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-15,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-16,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-17,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-20,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-21,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-22,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-23,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-24,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-27,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-28,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-29,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-04-30,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-01,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-04,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-05,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-06,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-07,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-08,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-11,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-12,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-13,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-14,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-15,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-18,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-19,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-20,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-21,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-22,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-26,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-27,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-28,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-05-29,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-01,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-02,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-03,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-04,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-05,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-08,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-09,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-10,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-11,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-12,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-15,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-16,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-17,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-18,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-19,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-22,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-23,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-24,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-25,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-26,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-29,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-06-30,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-01,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-02,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-06,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-07,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-08,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-09,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-10,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-13,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-14,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-15,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-16,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-17,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-20,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-21,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-22,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-23,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-24,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-27,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-28,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-29,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-30,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-07-31,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-03,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-04,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-05,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-06,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-07,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-10,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-11,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-12,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-13,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-14,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-17,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-18,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-19,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-20,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-21,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-24,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-25,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-26,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-27,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-28,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-08-31,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-01,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-02,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-03,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-04,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-08,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-09,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-10,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-11,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-14,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-15,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-16,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-17,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-18,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-21,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-22,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-23,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-24,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-25,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-28,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-29,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-09-30,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-01,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-02,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-05,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-06,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-07,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-08,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-09,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-12,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-13,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-14,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-15,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-16,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-19,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-20,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-21,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-22,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-23,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-26,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-27,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-28,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-29,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-10-30,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-02,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-03,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-04,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-05,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-06,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-09,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-10,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-11,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-12,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-13,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-16,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-17,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-18,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-19,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-20,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-23,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-24,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-25,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-27,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-11-30,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-12-01,0.0,103104.4,2.6,103104.4,0.0,1.031044,0.014323
2009-12-02,6544.0,96538.1,3.9,103082.1,-0.000216285628935,1.030821,0.014546
2009-12-03,6283.0,96538.1,3.9,102821.1,-0.00253196238726,1.028211,0.017156
2009-12-04,6344.0,96538.1,3.9,102882.1,0.000593263444954,1.028821,0.016546
2009-12-07,6143.0,96538.1,3.9,102681.1,-0.00195369262486,1.026811,0.018556
2009-12-08,6375.0,96538.1,3.9,102913.1,0.00225942262013,1.029131,0.016236
2009-12-09,6396.0,96538.1,3.9,102934.1,0.000204055654722,1.029341,0.016026
2009-12-10,6359.0,96538.1,3.9,102897.1,-0.000359453281274,1.028971,0.016396
2009-12-11,6444.0,96538.1,3.9,102982.1,0.000826067984423,1.029821,0.015546
2009-12-14,6485.0,96538.1,3.9,103023.1,0.000398127441565,1.030231,0.015136
2009-12-15,6282.0,96538.1,3.9,102820.1,-0.00197043187402,1.028201,0.017166
2009-12-16,6303.0,96538.1,3.9,102841.1,0.000204240221513,1.028411,0.016956
2009-12-17,6340.0,96538.1,3.9,102878.1,0.000359778337649,1.028781,0.016586
2009-12-18,6487.0,96538.1,3.9,103025.1,0.00142887553328,1.030251,0.015116
2009-12-21,6577.0,96538.1,3.9,103115.1,0.000873573527228,1.031151,0.014216
2009-12-22,6686.0,96538.1,3.9,103224.1,0.0010570711758,1.032241,0.013126
2009-12-23,6626.0,96538.1,3.9,103164.1,-0.000581259608948,1.031641,0.013726
2009-12-24,6682.0,96538.1,3.9,103220.1,0.000542824490302,1.032201,0.013166
2009-12-28,6685.0,96538.1,3.9,103223.1,2.90641067002e-05,1.032231,0.013136
2009-12-29,6683.0,96538.1,3.9,103221.1,-1.93755080016e-05,1.032211,0.013156
2009-12-30,6708.0,96538.1,3.9,103246.1,0.00024219854274,1.032461,0.012906
2009-12-31,6689.0,96538.1,3.9,103227.1,-0.000184026321575,1.032271,0.013096
2010-01-04,6701.0,96538.1,3.9,103239.1,0.00011624854326,1.032391,0.012976
2010-01-05,6821.0,96538.1,3.9,103359.1,0.00116235031107,1.033591,0.011776
2010-01-06,7049.0,96538.1,3.9,103587.1,0.00220590156068,1.035871,0.009496
2010-01-07,7312.0,96538.1,3.9,103850.1,0.00253892617903,1.038501,0.006866
2010-01-08,7384.0,96538.1,3.9,103922.1,0.000693306987668,1.039221,0.006146
2010-01-11,7314.0,96538.1,3.9,103852.1,-0.000673581461499,1.038521,0.006846
2010-01-12,7169.0,96538.1,3.9,103707.1,-0.00139621634998,1.037071,0.008296
2010-01-13,7362.0,96538.1,3.9,103900.1,0.00186101048048,1.039001,0.006366
2010-01-14,7534.0,96538.1,3.9,104072.1,0.00165543632778,1.040721,0.004646
2010-01-15,7316.0,96538.1,3.9,103854.1,-0.00209470165395,1.038541,0.006826
2010-01-19,7470.0,96538.1,3.9,104008.1,0.00148284949752,1.040081,0.005286
2010-01-20,7769.0,96538.1,3.9,104307.1,0.00287477609917,1.043071,0.002296
2010-01-21,7859.0,96538.1,3.9,104397.1,0.000862836757996,1.043971,0.001396
2010-01-22,7559.0,96538.1,3.9,104097.1,-0.00287364304181,1.040971,0.004396
2010-01-25,7500.0,96538.1,3.9,104038.1,-0.000566778517365,1.040381,0.004986
2010-01-26,7373.0,96538.1,3.9,103911.1,-0.00122070664497,1.039111,0.006256
2010-01-27,7630.0,96538.1,3.9,104168.1,0.00247326801468,1.041681,0.003686
2010-01-28,7572.0,96538.1,3.9,104110.1,-0.000556792338537,1.041101,0.004266
2010-01-29,7375.0,96538.1,3.9,103913.1,-0.00189222755525,1.039131,0.006236
2010-02-01,7490.0,96538.1,3.9,104028.1,0.0011066939587,1.040281,0.005086
2010-02-02,7500.0,96538.1,3.9,104038.1,9.61278731419e-05,1.040381,0.004986
2010-02-03,7217.0,96538.1,3.9,103755.1,-0.00272015732698,1.037551,0.007816
2010-02-04,7064.0,96538.1,3.9,103602.1,-0.00147462630753,1.036021,0.009346
2010-02-05,7267.0,96538.1,3.9,103805.1,0.00195941974149,1.038051,0.007316
2010-02-08,7129.0,96538.1,3.9,103667.1,-0.00132941445074,1.036671,0.008696
2010-02-09,7199.0,96538.1,3.9,103737.1,0.000675238335017,1.037371,0.007996
2010-02-10,7267.0,96538.1,3.9,103805.1,0.000655503190276,1.038051,0.007316
2010-02-11,7240.0,96538.1,3.9,103778.1,-0.000260102827318,1.037781,0.007586
2010-02-12,7207.0,96538.1,3.9,103745.1,-0.000317986164711,1.037451,0.007916
2010-02-16,7512.0,96538.1,3.9,104050.1,0.00293989788433,1.040501,0.004866
2010-02-17,7449.0,96538.1,3.9,103987.1,-0.000605477553602,1.039871,0.005496
2010-02-18,7543.0,96538.1,3.9,104081.1,0.00090395827944,1.040811,0.004556
2010-02-19,7660.0,96538.1,3.9,104198.1,0.00112412339993,1.041981,0.003386
2010-02-22,7809.0,96538.1,3.9,104347.1,0.00142996849271,1.043471,0.001896
2010-02-23,7722.0,96538.1,3.9,104260.1,-0.000833755801551,1.042601,0.002766
2010-02-24,7820.0,96538.1,3.9,104358.1,0.000939956896262,1.043581,0.001786
2010-02-25,7658.0,96538.1,3.9,104196.1,-0.00155234715849,1.041961,0.003406
2010-02-26,7743.0,96538.1,3.9,104281.1,0.000815769496171,1.042811,0.002556
2010-03-01,7780.0,96538.1,3.9,104318.1,0.000354810219685,1.043181,0.002186
2010-03-02,7846.0,96538.1,3.9,104384.1,0.000632680234782,1.043841,0.001526
2010-03-03,7660.0,96538.1,3.9,104198.1,-0.00178188057377,1.041981,0.003386
2010-03-04,7616.0,96538.1,3.9,104154.1,-0.000422272575028,1.041541,0.003826
2010-03-05,7855.0,96538.1,3.9,104393.1,0.00229467682981,1.043931,0.001436
2010-03-08,7873.0,96538.1,3.9,104411.1,0.000172425189021,1.044111,0.001256
2010-03-09,7879.0,96538.1,3.9,104417.1,5.74651545668e-05,1.044171,0.001196
2010-03-10,7956.0,96538.1,3.9,104494.1,0.000737427107246,1.044941,0.000426
2010-03-11,8030.0,96538.1,3.9,104568.1,0.000708173954319,1.045681,0.0
2010-03-12,8000.0,96538.1,3.9,104538.1,-0.000286894377922,1.045381,0.0003
2010-03-15,8031.0,96538.1,3.9,104569.1,0.000296542600258,1.045691,0.0
2010-03-16,8145.0,96538.1,3.9,104683.1,0.00109018821048,1.046831,0.0
2010-03-17,8279.0,96538.1,3.9,104817.1,0.00128005380047,1.048171,0.0
2010-03-18,8400.0,96538.1,3.9,104938.1,0.00115439179294,1.049381,0.0
2010-03-19,8328.0,96538.1,3.9,104866.1,-0.000686118769065,1.048661,0.00072
2010-03-22,8325.0,96538.1,3.9,104863.1,-2.86079104687e-05,1.048631,0.00075
2010-03-23,8321.0,96538.1,3.9,104859.1,-3.81449718728e-05,1.048591,0.00079
2010-03-24,8304.0,96538.1,3.9,104842.1,-0.000162122314611,1.048421,0.00096
2010-03-25,8245.0,96538.1,3.9,104783.1,-0.000562751032267,1.047831,0.00155
2010-03-26,8081.0,96538.1,3.9,104619.1,-0.0015651378896,1.046191,0.00319
2010-03-29,8095.0,96538.1,3.9,104633.1,0.000133818776877,1.046331,0.00305
2010-03-30,7976.0,96538.1,3.9,104514.1,-0.00113730741037,1.045141,0.00424
2010-03-31,7938.0,96538.1,3.9,104476.1,-0.000363587305445,1.044761,0.00462
2010-04-01,7957.0,96538.1,3.9,104495.1,0.000181859774628,1.044951,0.00443
2010-04-05,8161.0,96538.1,3.9,104699.1,0.00195224465071,1.046991,0.00239
2010-04-06,8446.0,96538.1,3.9,104984.1,0.00272208643627,1.049841,0.0
2010-04-07,8335.0,96538.1,3.9,104873.1,-0.00105730296302,1.048731,0.00111
2010-04-08,8413.0,96538.1,3.9,104951.1,0.000743756025139,1.049511,0.00033
2010-04-09,8534.0,96538.1,3.9,105072.1,0.00115291788271,1.050721,0.0
2010-04-12,8531.0,96538.1,3.9,105069.1,-2.85518229863e-05,1.050691,3e-05
2010-04-13,8492.0,96538.1,3.9,105030.1,-0.00037118429681,1.050301,0.00042
2010-04-14,8679.0,96538.1,3.9,105217.1,0.00178044198758,1.052171,0.0
2010-04-15,8614.0,96538.1,3.9,105152.1,-0.000617770305397,1.051521,0.00065
2010-04-16,8425.0,96538.1,3.9,104963.1,-0.00179739634301,1.049631,0.00254
2010-04-19,8410.0,96538.1,3.9,104948.1,-0.000142907364588,1.049481,0.00269
2010-04-20,8500.0,96538.1,3.9,105038.1,0.000857566740132,1.050381,0.00179
2010-04-21,8628.0,96538.1,3.9,105166.1,0.00121860543936,1.051661,0.00051
2010-04-22,8782.0,96538.1,3.9,105320.1,0.00146435020411,1.053201,0.0
2010-04-23,8849.0,96538.1,3.9,105387.1,0.000636155871481,1.053871,0.0
2010-04-26,8545.0,96538.1,3.9,105083.1,-0.00288460352358,1.050831,0.00304
2010-04-27,8409.0,96538.1,3.9,104947.1,-0.00129421381745,1.049471,0.0044
2010-04-28,8543.0,96538.1,3.9,105081.1,0.0012768337572,1.050811,0.00306
2010-04-29,8944.0,96538.1,3.9,105482.1,0.00381610013599,1.054821,0.0
2010-04-30,8735.0,96538.1,3.9,105273.1,-0.0019813788311,1.052731,0.00209
2010-05-03,8915.0,96538.1,3.9,105453.1,0.00170983850575,1.054531,0.00029
2010-05-04,8712.0,96538.1,3.9,105250.1,-0.00192502638614,1.052501,0.00232
2010-05-05,8741.0,96538.1,3.9,105279.1,0.000275534180015,1.052791,0.00203
2010-05-06,8427.0,96538.1,3.9,104965.1,-0.00298254829306,1.049651,0.00517
2010-05-07,8407.0,96538.1,3.9,104945.1,-0.000190539522184,1.049451,0.00537
2010-05-10,8846.0,96538.1,3.9,105384.1,0.00418313956535,1.053841,0.00098
2010-05-11,8877.0,96538.1,3.9,105415.1,0.000294162022544,1.054151,0.00067
2010-05-12,9069.0,96538.1,3.9,105607.1,0.00182137094211,1.056071,0.0
2010-05-13,9022.0,96538.1,3.9,105560.1,-0.000445045834987,1.055601,0.00047
2010-05-14,8725.0,96538.1,3.9,105263.1,-0.00281356307923,1.052631,0.00344
2010-05-17,8784.0,96538.1,3.9,105322.1,0.000560500308275,1.053221,0.00285
2010-05-18,8361.0,96538.1,3.9,104899.1,-0.0040162511002,1.048991,0.00708
2010-05-19,8339.0,96538.1,3.9,104877.1,-0.000209725345594,1.048771,0.0073
2010-05-20,7970.0,96538.1,3.9,104508.1,-0.00351840392231,1.045081,0.01099
2010-05-21,8400.0,96538.1,3.9,104938.1,0.00411451361186,1.049381,0.00669
2010-05-24,8140.0,96538.1,3.9,104678.1,-0.00247765111051,1.046781,0.00929
2010-05-25,8081.0,96538.1,3.9,104619.1,-0.000563632698721,1.046191,0.00988
2010-05-26,8032.0,96538.1,3.9,104570.1,-0.00046836571907,1.045701,0.01037
2010-05-27,8148.0,96538.1,3.9,104686.1,0.0011093037111,1.046861,0.00921
2010-05-28,7924.0,96538.1,3.9,104462.1,-0.00213973010744,1.044621,0.01145
2010-06-01,7753.0,96538.1,3.9,104291.1,-0.00163695732711,1.042911,0.01316
2010-06-02,7967.0,96538.1,3.9,104505.1,0.00205194882401,1.045051,0.01102
2010-06-03,7896.0,96538.1,3.9,104434.1,-0.000679392680357,1.044341,0.01173
2010-06-04,7536.0,96538.1,3.9,104074.1,-0.00344714992517,1.040741,0.01533
2010-06-07,7424.0,96538.1,3.9,103962.1,-0.00107615631555,1.039621,0.01645
2010-06-08,7659.0,96538.1,3.9,104197.1,0.0022604391408,1.041971,0.0141
2010-06-09,7626.0,96538.1,3.9,104164.1,-0.000316707470745,1.041641,0.01443
2010-06-10,7864.0,96538.1,3.9,104402.1,0.00228485629886,1.044021,0.01205
2010-06-11,7839.0,96538.1,3.9,104377.1,-0.000239458784833,1.043771,0.0123
2010-06-14,7753.0,96538.1,3.9,104291.1,-0.000823935518423,1.042911,0.01316
2010-06-15,7936.0,96538.1,3.9,104474.1,0.00175470390091,1.044741,0.01133
2010-06-16,8193.0,96538.1,3.9,104731.1,0.00245993983198,1.047311,0.00876
2010-06-17,8934.0,96538.1,3.9,105472.1,0.00707526226689,1.054721,0.00135
2010-06-18,9071.0,96538.1,3.9,105609.1,0.00129892170536,1.056091,0.0
2010-06-21,9445.0,96538.1,3.9,105983.1,0.00354136149252,1.059831,0.0
2010-06-22,9371.0,96538.1,3.9,105909.1,-0.00069822452825,1.059091,0.00074
2010-06-23,9102.0,96538.1,3.9,105640.1,-0.00253991394507,1.056401,0.00343
2010-06-24,8669.0,96538.1,3.9,105207.1,-0.00409882232221,1.052071,0.00776
2010-06-25,8837.0,96538.1,3.9,105375.1,0.00159685040268,1.053751,0.00608
2010-06-28,8924.0,96538.1,3.9,105462.1,0.000825621992292,1.054621,0.00521
2010-06-29,8629.0,96538.1,3.9,105167.1,-0.00279721340652,1.051671,0.00816
2010-06-30,8495.0,96538.1,3.9,105033.1,-0.00127416273721,1.050331,0.0095
2010-07-01,8720.0,96538.1,3.9,105258.1,0.00214218184553,1.052581,0.00725
2010-07-02,8489.0,96538.1,3.9,105027.1,-0.00219460545079,1.050271,0.00956
2010-07-06,8596.0,96538.1,3.9,105134.1,0.00101878467557,1.051341,0.00849
2010-07-07,8923.0,96538.1,3.9,105461.1,0.00311031339974,1.054611,0.00522
2010-07-08,8862.0,96538.1,3.9,105400.1,-0.000578412324544,1.054001,0.00583
2010-07-09,9023.0,96538.1,3.9,105561.1,0.00152751278225,1.055611,0.00422
2010-07-12,8912.0,96538.1,3.9,105450.1,-0.0010515237147,1.054501,0.00533
2010-07-13,9151.0,96538.1,3.9,105689.1,0.00226647485398,1.056891,0.00294
2010-07-14,8994.0,96538.1,3.9,105532.1,-0.00148548904286,1.055321,0.00451
2010-07-15,8878.0,96538.1,3.9,105416.1,-0.00109919162037,1.054161,0.00567
2010-07-16,8573.0,96538.1,3.9,105111.1,-0.00289329618531,1.051111,0.00872
2010-07-19,8608.0,96538.1,3.9,105146.1,0.000332981007715,1.051461,0.00837
2010-07-20,8508.0,96538.1,3.9,105046.1,-0.00095105762363,1.050461,0.00937
2010-07-21,8350.0,96538.1,3.9,104888.1,-0.00150410153257,1.048881,0.01095
2010-07-22,8668.0,96538.1,3.9,105206.1,0.00303180246377,1.052061,0.00777
2010-07-23,8956.0,96538.1,3.9,105494.1,0.00273748385312,1.054941,0.00489
2010-07-26,9238.0,96538.1,3.9,105776.1,0.00267313527486,1.057761,0.00207
2010-07-27,8985.0,96538.1,3.9,105523.1,-0.00239184466056,1.055231,0.0046
2010-07-28,8783.0,96538.1,3.9,105321.1,-0.00191427279904,1.053211,0.00662
2010-07-29,8700.0,96538.1,3.9,105238.1,-0.000788066208955,1.052381,0.00745
2010-07-30,8734.0,96538.1,3.9,105272.1,0.000323076908458,1.052721,0.00711
2010-08-02,8956.0,96538.1,3.9,105494.1,0.00210882085567,1.054941,0.00489
2010-08-03,8799.0,96538.1,3.9,105337.1,-0.00148823488707,1.053371,0.00646
